Column A,Column B
855129,684457
960311,701310
912599,823466
576845,746686
57526,627593
900553,786015
344269,707033
988972,106094
6886,407323
5373,243619
482043,651215
167326,795385
240185,369513
263436,131407
758239,424327
861373,57734
905691,482930
864382,513228
592078,700326
175768,947295
240578,305381
105668,253914
981719,175416
39110,179536
94751,19405
334993,41451
907787,772698
91433,597068
471847,98444
714879,57025
568948,818451
144765,323717
88631,868712
793916,23724
233510,225954
297794,140768
548702,48581
580602,253210
124704,803633
184005,687359
156782,139791
951575,101475
106304,15892
399751,49826
206446,210917
649157,154810
827138,326582
450092,325944
913763,583868
166134,421736
532896,766115
861614,750417
458246,735489
97221,582954
148506,804526
658363,319348
596652,919010
791008,640387
520262,943618
902468,855628
335376,317358
117067,398568
626363,785204
256373,735148
478184,101144
272343,786056
414934,478935
143653,196809
670881,451742
764201,842755
123424,721810
509457,6872
355643,698721
144520,263296
668731,113584
141286,499476
749321,94
890763,38412
22553,211280
588639,577231
372961,66329
634652,428067
561674,686112
43989,627319
117402,664111
671317,724091
984233,422503
748727,852081
648841,636065
307956,586879
458247,686798
738029,666448
999694,606266
234700,244097
256084,224431
593508,953153
687243,149476
134372,248653
23553,704967
837094,82531
959804,859681
549078,981274
757526,606555
627760,256979
681273,730545
331485,715913
93203,110571
865883,652561
672095,141107
150040,941969
779767,23040
252190,828288
715013,488160
636627,897723
19552,680446
833088,598301
424795,800898
180723,770682
294043,278718
298707,486644
852546,550104
184203,8756
791384,33967
843302,181023
172035,293688
241546,109110
789325,283879
738476,931604
696128,247397
169786,289545
730048,740514
93061,243487
208886,16311
781079,791799
283919,683234
265366,62354
476031,64978
868320,573540
784156,362697
749295,135679
143534,837088
480392,581523
796206,728434
373536,833685
227473,552306
667065,877795
127021,980671
262287,754378
246965,715997
231442,949586
618766,967824
210660,111906
768597,132352
469371,659035
716780,358932
497492,778266
591399,869603
58723,857734
861648,501096
688169,687497
40522,381316
527254,42792
470555,611056
617574,764661
331266,458005
429548,951905
208720,248264
430642,278408
114835,665652
955746,472384
480670,484445
523316,687870
544598,585043
777130,927961
314547,245182
674474,28873
571043,408790
2376,478656
68184,722763
389215,273059
306518,202157
875360,723939
28205,237030
680036,456002
300061,909934
348650,573563
667561,111264
532575,820256
445455,640823
594446,952554
409743,496986
918566,204090
308909,332960
631308,795101
194851,391682
365590,393859
286404,440402
327704,932411
371038,562872
66313,547191
485075,232858
846581,718892
366236,191713
855219,201287
49339,496405
348479,298010
366774,631860
132866,956394
488107,907682
273201,565578
264560,784897
919751,929933
137547,567646
69527,890903
915214,730738
138389,195264
443107,365522
122690,832242
902909,190772
961365,172108
483535,462701
578802,727048
78049,655908
222725,705567
590237,755500
438992,191460
651248,433196
175631,247509
761754,279334
974514,567322
546508,181170
979129,964369
668657,594841
922979,66766
853927,229777
987942,204715
101764,508812
593225,861642
907243,39881
278508,358556
875141,851774
347124,53152
464560,815994
806918,571520
233122,686876
615849,197719
258612,984346
480883,882171
732972,851341
666606,104935
879977,230336
46941,314320
272154,992045
541671,81802
265525,217559
239660,816094
772462,388668
689314,300233
651395,273270
372981,787395
394017,937813
949681,203721
427740,750140
377609,959673
972817,853027
858415,946879
57963,156021
999494,285730
13067,120086
440621,643001
62002,285456
843760,210377
24806,168103
495719,187288
340081,881885
20476,659831
267773,412229
303865,311464
460213,814261
128395,569640
36069,863162
616834,265294
488300,806028
947744,669412
199656,198288
754177,688447
760726,45863
911419,937328
367024,247382
802814,461808
287290,81689
714977,172862
764891,698504
155517,648475
818348,690671
871718,855066
320979,710920
893702,770883
214439,676257
663434,651467
477860,995200
165605,50586
22169,487753
925975,110278
845798,919212
628190,602615
851722,355086
245875,193082
107207,778482
366941,413326
798995,237118
849789,431885
583815,854976
748984,648939
605964,848162
540390,583354
350352,756243
118219,290634
507083,257146
471401,253299
877727,953633
616849,523513
744980,784553
86371,611759
18907,39122
39244,45997
914466,229318
938054,742200
384269,120284
114747,952315
88312,835923
830329,72565
214217,794618
393922,228226
273670,80062
713445,861367
736567,617574
333887,549878
774115,409851
265985,78336
786304,475754
368627,874478
174319,84205
962798,444792
257745,36282
86671,643354
294863,713175
453338,762086
783800,156927
764131,705007
223765,331561
683135,705475
224262,212149
303391,657710
625202,688521
434735,315559
483931,475812
30714,472927
568833,785618
729493,536728
131689,68515
419499,72282
294437,637511
186335,55722
264909,781371
365236,102914
239987,613322
104873,37892
122109,267243
992605,526256
619047,628473
752392,554173
222837,306707
513673,451758
539722,506606
192170,946183
732271,562016
175095,846968
952784,157501
656235,555808
568274,945381
669161,421714
79310,308386
889451,637123
644544,454133
576540,790413
921860,554595
470182,335610
978533,219342
604023,36185
737502,321731
52317,852504
803565,396047
882207,528373
996599,63432
464493,655217
675,167857
747477,430283
701510,128564
199902,529416
719212,882293
114094,772071
670088,482520
677597,684848
971200,896442
304043,791787
701841,718218
109450,317618
947662,603254
985427,340032
476937,508516
259683,503780
791213,154980
1387,712185
112896,878793
539563,820255
831686,657787
473626,772292
198928,982717
452499,318512
27874,168729
659991,505442
386529,523011
480238,203708
50480,330379
77499,751629
550857,416245
866440,782989
573340,478650
391049,362963
242837,997019
351847,817470
45057,741710
511112,232581
843407,255290
5632,64927
547373,832439
686765,760071
261749,899379
484456,676241
758785,772767
155915,74639
822861,518503
312006,411652
382173,437241
468003,368757
952207,815312
966005,404124
323504,574877
871058,392574
45374,175192
857440,176803
569111,918582
704214,353698
807182,231870
199297,44263
274498,562748
51020,469170
789296,382474
208534,73409
771999,488866
52089,179356
211155,490807
428782,372077
457933,841649
210111,509635
143659,397053
351550,204991
768875,134311
383979,2883
844213,443425
186087,804744
850404,856607
520050,761624
885749,812519
79321,147924
847293,30793
265895,935382
191398,92689
846274,813421
138968,883366
260085,162661
610896,524109
226685,170475
575517,396001
812210,907161
539007,685618
290669,812691
603603,269904
780919,824809
441947,776860
78240,268599
259293,192821
738379,124125
231668,797536
353679,221134
846611,134245
404235,939456
880931,992963
682915,879621
663416,512357
285206,894197
841622,423456
657898,281008
351153,977836
678685,768355
875051,994347
280181,331563
898416,485047
636778,199321
791091,551997
14977,17241
118009,157891
879141,399745
449984,169767
12432,99444
488551,512322
958526,606693
262713,743217
275232,420039
830386,318253
119124,525214
116846,571295
404844,665232
456968,296345
79857,555416
438725,576513
334649,916590
188907,55769
395526,432035
994280,873957
266798,153757
373318,924932
282871,368357
220585,24501
408549,350252
310419,305886
91934,450792
44644,22721
419001,747629
30797,431399
330634,590613
820540,655867
839314,827192
376241,760745
495022,148049
818964,554605
778296,786232
814909,871311
472770,416487
847665,941180
151990,670380
267621,120478
186162,765001
934503,622622
787916,375691
517574,908446
769523,10756
203210,131126
95817,901944
979624,607606
575968,20571
316535,604660
41885,279495
153137,907504
506803,892562
995895,462770
798173,401943
908317,812173
423745,928473
206480,795577
709749,614496
564338,365969
541725,974652
586427,29710
782301,590129
214198,373360
227525,840862
290572,290499
74181,606300
662384,365101
481996,381629
633163,770855
587859,578064
108300,746920
6738,552011
272448,137991
594005,838379
724996,115202
544523,465747
386214,370621
140160,63574
53919,538746
576434,752895
478069,989115
642122,285164
51776,908281
349352,980577
517409,962339
381666,760691
560575,59155
257643,867005
927476,122687
508764,449296
701060,98714
778625,29587
796211,981717
334898,255373
459051,253835
767030,107673
976030,826744
128586,785261
95153,698000
605968,190788
488937,918975
46990,46537
394091,100187
440849,33730
942013,244815
355210,505096
385442,581465
440539,552285
879813,559694
490176,549315
102744,545830
346452,309755
150437,228880
985312,496872
358093,686780
745317,574122
499404,937696
448487,379396
981152,292442
459242,216999
436549,506459
213922,983082
620642,67396
953020,166152
382328,388311
905937,543049
181940,353966
110509,398976
714169,437385
828452,701680
6309,109306
576519,14628
483549,69233
287795,351808
320915,67094
985026,921575
891697,937158
105777,568047
361019,228434
609077,929262
80665,727323
311702,948080
889374,992267
193257,452458
524767,618864
474306,395241
847609,876757
41094,68023
963024,88101
60966,466493
231012,7918
290890,886043
975197,650707
957481,810236
436500,441132
165139,919340
208445,413797
186598,749128
312410,116916
123379,973393
598039,342528
342742,62699
73198,10817
34288,340230
630092,297045
893462,407435
579288,740704
704947,1118
922738,599071
906484,923364
121535,849499
897584,500298
314020,295617
986127,787040
615551,555781
960153,383659
277976,841765
477833,736869
912572,628312
787697,327885
925521,497156
337836,252715
180216,620741
37412,929785
508225,678744
649827,116369
804640,966732
533685,913242
486272,752922
615688,936680
801736,824368
126674,885269
772309,129014
926727,52376
721143,347500
85161,873562
718809,558476
467855,671964
60482,374945
866019,646257
360130,602121
28911,253794
500927,912882
698804,595986
7968,481026
375818,924229
670095,223703
797513,42604
623421,983650
950551,230310
51602,954658
405010,863543
231612,901992
112922,137246
338325,615228
37111,111320
817434,500217
514406,847368
584345,483129
86124,847873
754522,67743
306866,274973
878923,249522
810966,933690
784530,773432
421401,291869
54879,947139
527433,695434
269532,89510
968019,917457
521260,986079
617595,384210
75249,491735
501778,50471
956335,303659
808756,732958
469127,202733
164497,537786
835554,136634
243594,675573
479455,435802
14790,948550
124026,941478
544565,963506
788459,914550
346519,218211
469540,839599
706553,555738
284991,551634
618820,216166
798223,453058
701775,701940
450288,522138
979851,390742
782236,185535
549001,405703
846291,845022
184814,977268
517864,672388
804874,51419
792468,816003
623637,153952
103211,613374
432770,111643
606641,356217
269879,734013
42673,598635
57201,897350
104262,367535
390761,640026
340630,268137
710023,144641
358864,283919
975097,884331
167457,79400
970958,80449
280483,563993
345787,213770
828855,592841
322683,211325
496232,90095
365637,619071
882423,970789
33442,333440
19643,294783
871533,612653
915540,768545
544368,464601
948477,254049
634113,834697
437183,738384
787825,175392
753912,766032
853738,321927
543664,446140
308285,417188
810440,683020
184050,124201
11325,791907
882797,481097
475090,637638
908749,445669
590786,569253
308751,782361
613797,184110
523052,778856
407596,935216
914193,957733
851687,538139
76255,733789
427902,64508
848130,570545
871589,8325
124258,875245
237503,969177
75713,245623
468108,603705
209462,219265
614456,942938
468008,998292
380763,459535
334782,89533
880948,207563
71992,145706
198298,852282
789271,538522
680931,503518
661037,805049
492313,753593
305157,777038
448102,248112
334857,230806
716475,775362
433791,851199
183712,754760
540968,768622
673648,579203
238513,31024
205938,591676
280974,360187
481570,129886
978424,365219
468581,983900
339717,573358
457726,719659
383836,439022
868176,329576
292960,907512
154765,716200
787431,774397
710236,132641
264749,124993
209446,412152
614982,616206
763043,853798
256024,902387
965321,684354
270014,314912
54896,546688
28749,807788
718526,199080
698226,590950
483516,394817
14985,795240
823721,848706
894213,869769
58753,333441
857588,869218
581970,73523
575541,895858
140794,694681
417665,634462
626269,609093
269032,64348
413665,109944
859979,440781
264794,487056
908322,478287
100044,356799
804942,197039
336997,537007
304923,749690
7562,496559
121429,736282
528756,729653
988191,619215
418488,536224
31223,951516
295024,596423
780795,724355
242868,745021
525743,748202
90826,899029
950496,890575
91181,91571
5598,749840
772472,835120
911957,556046
193079,21311
846091,999495
839840,563338
926573,969756
661436,998081
613724,891130
16899,539383
434064,783247
87243,7903
632681,294891
114274,431595
85975,147746
70261,413423
826130,957044
306900,194714
222587,680267
176708,502571
283891,173406
494738,989907
258119,174951
603237,392215
223998,433991
109385,312074
896039,868383
54215,374635
832388,466231
229734,67969
835152,111030
386778,882895
967017,812834
941966,365839
768417,263586
479823,65107
111684,810404
513976,197296
82645,412493
552390,736003
713960,494773
142193,367081
312622,131194
160489,127978
113451,766693
547675,46854
159416,675348
555963,601335
429632,990331
344484,706470
914522,203611
61734,756453
475411,929305
304562,828269
997336,468271
250613,617718
814477,374437
999608,630785
462741,778365
17414,401188
667426,515913
593812,827808
115166,778311
825605,802220
389478,532786
480318,899479
597110,404575
401034,396627
433276,124994
157027,639080
921299,342754
218916,259883
310195,87672
496095,704662
709609,404783
212492,774166
705994,117634
539204,446898
697051,321071
232923,771806
711026,727058
222024,974487
669177,500377
672170,417094
691163,535748
842251,491808
814768,162948
506345,859914
910960,993006
67982,633910
743799,55163
76154,838854
213458,508475
691205,81661
72422,340097
500082,676501
672516,44749
791457,705369
568284,969154
186947,257984
693301,807437
535827,711042
256521,789311
750085,208278
62260,381929
118447,632351
997655,290212
587738,898771
119417,670793
960766,474458
398667,372665
822278,934606
319194,850719
686397,264311
55808,600378
114827,402658
259098,392661
47083,194311
1260,458626
125580,723821
837257,807536
316388,908995
9169,817596
33121,472129
323916,299988
598017,455215
169038,469967
123411,400449
454672,2010
656634,855997
430766,916361
521852,800067
378509,749096
686001,739314
205904,611774
134145,686034
165303,781266
107332,567210
541972,359441
40623,178222
291745,770994
664539,2825
631213,773988
462130,121502
873115,341660
929681,376229
648070,637366
857657,391473
294906,139186
282948,499913
798309,566770
603997,825083
728977,665084
167892,449841
838582,776556
247024,831421
971557,661524
145171,915667
413590,626649
111395,869585
576377,733023
370520,325219
698126,734161
710953,782063
468478,191470
101807,684808
527780,100389
910875,746116
814965,558810
5601,23720
581461,403547
91000,69093
52722,93341
583962,907274
238436,273508
556526,625923
418614,450512
266487,469009
960556,559525
781883,986698
460831,904759
181169,111986
846936,208026
911418,23019
498568,155890
827577,530398
663261,941947
522423,509778
640425,461450
251806,659564
926824,500270
276507,2999
941534,449196
230621,697941
980585,752921
83346,572970
514081,457556
800217,465163
389025,314997
57977,962012
719227,892975
469249,559966
176622,475077
388031,695838
811583,980420
506656,72049
145443,728545
573568,353838
171325,151026
598250,502423
890268,335516
890697,742866
708491,43516
418549,806059
597119,25272
402912,986683
133485,949021
234750,771035
79505,704429
246022,743542
950777,745077
165486,515110
600807,631461
717230,13996
830641,638860
945471,168581
438273,187307
115463,179932
64459,997766
876837,746469
411108,949575
31096,136927
191280,28203
263567,442326
904688,471362
992066,229266
221780,930499
19435,757125
830260,947998
325547,551346
849037,660057
163799,833858
234765,286669
675875,601326
261198,74637
448691,624886
476958,245621
536424,309458
317841,954945
205613,565929
506028,200675
869548,397692
717249,731577
188162,937095
686913,623380
21787,883977
992104,419392
470570,987471
861197,108137
512731,503556
600026,153432
351094,118421
554639,8081
327324,667909
621720,8911
220227,125250
842703,186080
398818,74711
333877,516838
753469,734204
738476,137528
245590,795575
693438,790449
884002,122931
72954,517732
760287,230756
11145,897233
690724,458308
65953,522991
323915,718413
669298,693137
464258,712276
295409,984269
510714,445813
483861,283426
710396,324295
268278,818318
309598,187652
237045,944739
972822,800754
886316,943267
809576,803164
489726,810414
106501,335628
599223,711370
33123,909902
223868,785559
388563,818238
650805,718222
487270,420901
862796,151637
231858,773696
926328,122258
740599,528662
60842,754652
176618,289542
425009,856861
442230,576362
874026,392196
164223,332093
47979,273016
480982,44971
670056,898124
708645,964275
884491,894580
920245,613795
453420,859111
400631,905007
117944,666303
758600,670508
818622,220606
925540,832683
378579,937873
888248,655061
835912,248459
216162,580348
636212,347478
663216,517466
25417,67031
71589,992886
497751,51793
397639,892366
186060,506704
788376,146173
820446,434418
501348,394055
658180,929798
343083,23801
149629,742248
950538,442129
212860,436683
175849,81188
100352,525631
570622,143478
282552,236351
546347,350519
896732,244304
960291,686106
902865,793353
900763,139847
391477,954549
154373,624817
947489,917939
416158,521593
797073,337312
366103,650375
859814,842065
703724,798217
635128,171054
622145,780036
593222,298167
375178,392617
633413,543633
265319,752002
345302,259852
325480,977600
776103,27064
209785,717810
287824,129699
220560,515955
565136,502630
218820,618916
774426,156241
279881,181036
965151,299133
463214,715243
392632,833014
380582,633882
658659,946215
187861,456330
551271,658454
21072,977475
697937,577077
422888,245925
692876,374946
409296,811463
949526,456550
260094,603718
874094,783986
972716,390406
29489,301487
738132,276009
343040,390179
153852,157624
402458,629207
68350,671591
42827,268132
690163,447443
242231,434675
218699,628603
742904,694993
107539,504359
387885,979370
324662,889783
270049,221116
466421,194028
222720,308758
846805,858615
239947,580726
800338,398844
485280,777139
813207,715643
498892,308919
800806,257998
781245,512599
495501,183342
960387,77874
476053,51660
674717,493428
717448,273726
877147,783692
24574,934239
316869,379578
811684,62629
734340,47919
109894,797818
462084,248475
883631,878910
490009,807585
399090,566717
559504,776078
940679,446958
831632,208831
72470,566797
74397,409689
246187,26733
642699,830330
188513,256350
692576,429773
638657,148421
143124,89825
408803,402892
457023,856472
459588,854349
191929,450163
979353,22939
751032,875403
638265,968897
341883,453816
446345,957880
273822,585845
462561,232692
986210,178888
339586,252196
262591,534471
457330,803455
194250,828200
107200,840209
357059,211806
436166,417865
917180,368631
24995,565311
293980,155950
204551,669214
211263,272885
479778,442547
264681,143609
464703,982229
48103,827536
851386,150291
614702,241547
323066,651867
281818,539019
385180,447657
276463,453123
529474,381755
193793,61862
533905,117238
782084,625815
128232,647466
340858,481873
701491,551923
388635,64116
942449,554037
354662,243591
990560,41965
183552,637012
249892,667156
94552,931645
396648,339926
607355,24859
190335,505609
866027,393181
929775,787919
927743,530164
649498,811923
532535,955361
127598,517281
508348,492286
775138,523822
730274,329301
597268,355765
199099,196743
824930,130889
563502,985809
869070,86842
432944,851269
35597,328350
157894,302147
733077,463399
744064,465731
398263,433745
141768,120399
190575,994340
568482,369449
833874,740871
664430,509387
325675,886456
375725,466017
313402,722359
91434,7075
824517,449975
697837,215785
659096,316934
931573,488964
25776,709579
957053,193901
567297,641823
480296,930951
58277,797013
743887,728378
567147,560892
248191,268103
331391,853320
291998,199341
728713,210717
541980,725896
894522,837743
388266,841685
481674,961723
83047,248657
367561,450540
765394,628467
832692,60687
638839,890877
331072,887948
750293,476731
79836,658196
988047,826970
75459,781753
458285,235741
641445,748929
896312,604702
790735,591659
653337,754787
711720,892926
886881,847308
270435,207655
570058,971107
333517,514815
103962,529073
664726,614155
225195,51022
558793,429676
464703,353336
211125,796348
736943,794412
677588,158508
640997,662882
382913,80876
855518,472290
177103,327398
865239,867882
542135,936821
602630,393443
681780,10169
643372,306842
367197,665352
573668,407469
838102,230747
766584,71134
756746,896952
442307,726882
649213,178518
750705,522418
216780,7656
965300,185259
699702,572426
569445,572665
702182,700975
920948,62585
368465,193088
461230,478961
274981,427479
43045,680429
645282,587286
813786,733678
242715,54855
653281,806913
886095,130883
457552,560940
196765,598339
344577,587436
792073,766506
637895,395313
807764,501538
966680,703263
914039,31431
927970,814558
56956,709986
757549,14990
566916,478038
986177,851676
626916,111926
481220,325766
213394,432295
942950,230222
314205,625656
617786,786569
642797,509822
777237,809474
968338,160517
510451,392213
371119,276099
477050,613907
413561,21695
788442,414737
182840,4159
96213,390923
253673,679904
840428,885897
236991,927101
603374,102767
169304,79025
237463,639687
18833,641065
469276,267493
477519,484401
502510,124970
188171,433152
71522,736904
145999,222117
223822,380410
613854,923929
812075,306311
865649,346948
719719,464547
224866,461155
926500,115769
582350,791661
87608,185563
376488,483893
914752,306545
960650,709096
666589,444166
149569,469171
345173,244591
447087,109271
393407,804160
59525,966307
878328,283480
848356,711678
794143,990216
192681,65945
795180,84821
471310,787359
14484,893689
31936,747859
606192,616761
210554,258506
674474,934071
791609,8246
392974,498767
420209,381738
685689,40481
109812,838033
42339,115123
600074,998858
672224,760354
345332,89155
294862,224172
252346,944862
535518,985298
837806,326335
394854,50068
595298,645270
779917,320534
685399,550116
381382,957195
599844,544764
720271,146816
28519,302458
681110,136488
27511,105222
193347,333578
962946,718958
63575,841268
941668,772148
454610,702440
889890,589055
876368,925573
585927,158090
202254,107430
130756,539590
62009,37691
966827,787573
736680,989565
677387,971039
182228,995622
935054,324514
349874,28077
240101,672085
983925,448103
133006,821965
734540,689591
77477,664170
634251,709641
763086,120428
778263,364214
379908,606631
489187,36279
715392,988334
926658,730649
987426,158017
963726,782469
916758,525872
667525,4837
198636,336431
101507,205073
911663,356275
822282,552955
956685,861579
284616,386494
741512,219745
811579,521845
355494,741323
457809,265852
801775,880691
106430,326281
199081,701088
500204,525778
520398,627203
778821,756256
871672,929408
372073,94679
695235,221476
795049,226427
984921,758485
237182,736169
830256,558229
893311,219536
782325,291403
562523,23346
1436,243122
822316,223128
173812,960617
792641,157840
555183,502334
247215,276843
334038,969684
200614,583125
131963,876577
554479,273030
375999,47582
139775,654774
732813,153150
159157,439620
445927,691056
844825,625717
474815,47007
762744,291103
422362,272216
562489,459694
66886,234267
994361,138455
596886,806381
342790,232957
114161,810008
448002,541262
554479,159712
69227,116553
978927,787532
694603,67385
91932,145909
431826,457002
759165,985298
310072,329092
821579,247596
573064,545532
335894,286281
87538,995281
315439,72017
137776,895672
935301,61703
685456,783491
342510,406861
285020,373656
671058,626354
470626,234152
638473,600699
904721,838680
239701,523341
415173,952472
371007,68067
795983,363169
553734,561871
670324,279139
431060,141228
622642,283937
235217,501126
873753,477404
355881,210766
518306,534533
625739,124408
34457,262199
943554,865246
943825,958995
536682,222153
850332,216703
165858,76241
615750,824691
517873,160177
850836,953384
264025,157014
904776,82771
439682,934470
530403,733119
401700,515924
842744,366873
95757,884396
854862,936751
378215,510252
557566,77687
565666,462744
716054,95320
349703,706542
205429,665385
819903,985214
313704,401892
835299,661608
823484,558514
600617,299587
962613,900812
769241,314521
562996,126220
367870,503254
507961,592453
775729,640389
500184,490834
5613,300382
489371,342740
855597,41776
131948,846109
920849,609436
508394,502042
492123,5580
266031,706068
8994,909113
418285,913868
445371,86075
45210,218068
856383,395553
360618,301660
912779,613847
841199,342446
610012,261463
61651,639547
588878,953280
851597,536754
448270,294740
702082,87609
998491,288045
469932,892340
895838,825013
793276,48059
729204,742367
507139,74859
811890,600334
512405,488433
576618,86744
316600,13749
330532,982583
354896,158477
1006,817330
508932,482259
681789,407525
558994,331236
886493,837683
333990,760196
122484,438113
783748,362996
246006,770437
895820,937099
376715,521293
270999,26501
905089,681382
261666,14110
415869,454765
181605,681303
273181,137541
632152,950043
111513,475148
745426,34749
228506,30707
981826,840056
342819,137901
169548,489082
724051,859498
125094,844112
687940,178855
298628,124918
295867,279547
175523,430225
715648,23989
74133,775305
322902,118739
375769,570386
116409,720259
789052,364858
221683,580524
590257,292972
638455,527704
50047,975505
632588,620895
137074,495484
190430,753755
750416,807440
7613,41584
352435,72183
729131,891115
137928,977577
851246,105225
997529,396672
709401,970095
755511,751431
346708,697751
700701,744101
876083,189343
609619,251159
10585,873272
850586,797986
139203,608193
199873,674703
920395,544246
220195,459280
339753,480219
95379,730538
257897,659512
378853,266606
802921,395059
266192,899337
743272,22378
786582,423849
118008,861118
771107,344029
414864,28996
425070,938864
395492,123019
757054,516847
762186,574869
373155,710680
683054,136245
762570,923910
102375,479411
965295,8593
710929,287128
510728,20072
124225,465407
75533,714677
448464,22557
16097,309600
771254,732856
777505,576180
911860,89277
645657,455968
994634,260486
577466,947654
503995,510901
953358,978774
452668,998047
794526,122886
475254,720492
94753,794857
474944,296728
653278,399614
176252,223381
821766,44652
313830,599779
31933,949214
194104,152633
871298,485760
889233,895670
442618,854979
306441,646594
946878,332614
251567,254061
613991,653349
224676,386246
198675,415485
244393,770257
946867,313762
268931,897898
729873,854582
754629,746388
358695,195102
525264,601327
485012,706656
439166,869809
277431,187578
209826,875414
148706,502578
706121,722656
95765,93889
883026,903982
637344,635334
214560,181999
231093,748607
409226,895604
969559,546999
361687,162960
244318,699274
85753,845012
584993,114748
962589,291448
150380,265746
894337,314860
693956,426236
681348,853924
884788,917097
596550,223828
394006,531819
179739,239538
660643,417319
181687,716624
356644,550944
167033,647063
206764,770763
665557,599888
119193,914283
273310,700610
981332,612725
118874,433972
411752,963379
491123,351915
499736,848533
655050,902600
295377,405328
342365,355306
368387,288328
569612,677383
479876,862224
294944,776293
793437,448997
873797,537905
630763,86512
654993,837578
375427,50043
195253,630320
729425,706280
905967,52937
838393,918060
391950,785287
314100,633647
970027,361692
117616,292753
485737,161099
418757,664829
679601,709356
358043,721338
994011,90766
868064,359030
285724,824917
593420,592407
687567,378573
412085,821723
469448,439365
396269,349970
622884,401876
947951,159604
556474,45742
637009,603372
841690,325618
681711,680767
618638,675273
15486,944644
511066,238132
306840,634293
644544,89737
323581,2882
95210,643604
841563,134221
13714,807109
21961,959751
424612,645580
499822,521371
519221,653353
929155,412608
315365,244742
976330,706536
439035,806804
129898,905333
435352,893382
546788,60172
824023,441679
229176,723160
691230,661842
700688,926742
836980,713467
558505,142464
366704,654223
48354,601579
111141,406322
652420,98510
495740,923586
414910,879932
63748,743625
676988,851248
556427,958914
771379,836299
724457,662914
241128,155135
948398,640340
258434,962085
42323,187971
553965,214742
760345,751450
952242,304609
450347,771130
533106,494315
169905,919297
540828,331643
501954,700048
761534,137852
41517,303534
989817,33162
527205,529961
765994,133470
536276,623757
301229,265238
254803,900188
215552,511268
397714,761058
273902,486753
960392,177170
804187,821316
663295,76502
237085,857564
749504,859130
17398,969747
644728,385202
169366,929856
875276,26370
393399,222497
411437,465500
666640,28210
874402,440393
62766,604826
225302,355207
338539,784572
866089,479686
539598,431816
897697,175176
777391,908429
414997,937130
538642,879393
135319,7147
970747,591002
175151,486973
800064,428188
722348,351195
334278,990560
281186,584696
39954,652004
939089,281068
690365,378043
111177,963205
497902,404885
369973,576690
692101,209014
832474,120462
508618,970184
648399,209328
634900,286375
745077,314094
65705,350961
64289,18937
553984,504590
139662,986881
852249,436419
865225,319993
615108,195674
825692,245566
524661,343458
253111,151388
638828,854738
961427,632091
272062,588466
161243,695762
936404,818696
938158,376138
260874,476609
770515,816374
79364,997210
118578,457941
157400,509477
528819,653624
59470,505481
184032,656802
971558,917525
79382,650629
169623,228563
997265,905779
48040,653018
814937,67352
412866,859422
947151,944530
917598,651419
493415,922907
179458,77827
210456,477494
682450,719560
479205,391194
964794,612960
753715,816996
776979,658782
527560,213341
42585,670231
223514,538572
886418,544794
416952,171725
787394,621325
752530,407877
285211,512270
877544,18910
338933,246185
657087,549712
695040,412847
249992,726229
535798,816437
766883,264957
696148,326515
243290,520645
122110,142778
459168,437728
405519,434179
308187,934198
89018,816632
102268,635844
614383,305584
980468,707972
276323,120105
843669,425016
611278,628727
665780,958802
461565,125311
486718,441353
216023,215255
317251,111626
184903,327829
301344,847192
172711,78932
826859,905432
273707,759253
594057,724870
977345,514184
534175,138490
865386,418961
134241,563861
206796,861824
245748,627876
459364,272833
974531,612533
39859,7385
456900,291811
125450,780380
932509,727181
885355,122344
774581,798947
947096,926145
728334,966043
545538,433935
781557,671722
789178,807973
144906,952323
676539,763415
767588,214388
556510,744312
372695,585959
18504,975124
190944,423695
364558,755061
790775,887625
525291,395651
847993,131560
55313,555118
361630,300987
355113,860151
715157,518936
972415,745145
92335,774287
570182,614681
970307,752707
935753,721391
267641,635303
862085,126953
380281,333687
703130,725401
802619,714995
543845,594934
198861,485033
958087,100009
134578,601378
439713,715308
959644,624017
983311,894795
14663,266832
856210,472963
268431,487497
798794,469868
145971,718865
266636,521747
99472,95429
166092,185249
270653,2917
536242,846066
25670,707267
415332,565438
7805,773016
107026,790699
225060,183812
412533,164539
792244,626230
757188,208639
492082,133651
895264,209691
758649,395644
129451,665356
768639,954821
76853,980582
599291,891982
362214,178779
91909,64753
599846,519859
643930,849669
811284,571186
727225,3424
144147,553373
19672,41410
474039,580406
623640,433464
112394,998734
824052,802691
438015,255435
693467,28745
129889,996622
91010,269774
347625,300534
884406,234947
145296,869788
815430,723352
278016,631933
196660,927405
25821,312272
639462,462409
166362,387595
358224,368892
277685,658015
185855,938489
411204,555585
800441,320023
811989,72590
306122,709714
616066,953373
914336,86185
851922,920175
139794,891339
794162,401048
636531,250503
346554,693257
121364,876565
703314,402459
568891,971138
429405,185878
776441,179137
988947,847269
53734,645307
252732,247788
785152,632674
413507,10829
583686,404103
927478,920752
181443,598441
202283,107641
511767,225604
490338,15707
250883,550865
497044,741368
213025,202848
540759,282381
142582,596696
705617,749395
728788,365578
505529,45037
310773,82144
760191,452404
72358,124792
41692,468737
407052,850604
475747,350806
772112,355898
706567,246717
947596,8555
796537,369206
513212,265896
443684,96038
489564,398702
871846,852701
505532,159197
915937,278093
459910,605342
620971,155460
403266,541672
467016,894484
